City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
232,Avera,US,2020-09-03 17:09:56,33.19,-82.53,91.0,59,1,4.7
233,Tevriz,RU,2020-09-03 17:09:56,57.51,72.4,45.95,94,88,10.38
234,Olafsvik,IS,2020-09-03 17:09:57,64.89,-23.71,47.73,71,93,19.39
235,Seoul,KR,2020-09-03 17:09:57,37.57,126.98,69.8,100,40,6.93
236,Beringovskiy,RU,2020-09-03 17:09:57,63.05,179.32,45.05,80,71,8.81
237,Huilong,CN,2020-09-03 17:09:57,31.81,121.66,81.0,79,0,5.99
238,Shishou,CN,2020-09-03 17:09:58,29.72,112.42,73.96,60,11,1.16
239,Dong Hoi,VN,2020-09-03 17:09:58,17.48,106.6,81.28,83,20,5.1
240,Tskaltubo,GE,2020-09-03 17:09:58,42.33,42.6,78.8,83,12,4.7
241,Torbat-E Jam,IR,2020-09-03 17:07:09,35.24,60.62,71.58,22,0,11.7
242,Hammerfest,NO,2020-09-03 17:09:18,70.66,23.68,62.6,48,2,13.87
243,Macau,MO,2020-09-03 17:09:59,22.2,113.55,86.0,84,6,2.24
244,Uyuni,BO,2020-09-03 17:09:59,-20.46,-66.83,56.34,21,4,19.69
245,Dali,CN,2020-09-03 17:09:59,25.7,100.18,63.54,80,100,3.6
246,Mayo,US,2020-09-03 17:10:00,38.89,-76.51,89.01,78,75,6.93
247,Huambo,AO,2020-09-03 17:10:00,-12.78,15.74,74.64,32,92,2.59
248,Buala,SB,2020-09-03 17:10:00,-8.14,159.59,81.3,79,98,10.18
249,Petropavlovsk-Kamchatskiy,RU,2020-09-03 17:10:01,53.05,158.65,51.8,100,100,6.71
250,Cidreira,BR,2020-09-03 17:10:01,-30.18,-50.21,64.09,69,78,14.47
251,Alice Town,BS,2020-09-03 17:10:01,25.72,-79.3,84.7,75,80,12.1
252,Nipawin,CA,2020-09-03 17:09:12,53.37,-104.0,53.6,62,1,18.34
253,Svetlogorsk,BY,2020-09-03 17:10:02,52.63,29.73,63.54,91,100,3.8
254,Zyryanka,RU,2020-09-03 17:10:02,65.75,150.85,36.7,81,0,2.91
255,Cotonou,BJ,2020-09-03 17:10:03,6.37,2.42,82.4,78,40,14.99
256,Yarmouth,US,2020-09-03 17:10:03,41.71,-70.23,75.0,100,90,5.82
257,Havelock,US,2020-09-03 17:10:03,34.88,-76.9,93.2,56,40,11.41
258,Hithadhoo,MV,2020-09-03 17:10:04,-0.6,73.08,82.13,76,36,13.0
259,Taywarah,AF,2020-09-03 17:10:04,33.35,64.42,48.42,46,0,7.25
260,Laguna,US,2020-09-03 17:10:04,38.42,-121.42,70.0,77,1,6.93
261,Karoi,ZW,2020-09-03 17:10:05,-16.81,29.69,65.97,48,15,5.97
262,Barreirinhas,BR,2020-09-03 17:10:05,-2.75,-42.83,90.79,43,48,11.07
263,Kedrovyy,RU,2020-09-03 17:10:05,56.17,91.82,68.0,68,40,8.95
264,Berlevag,NO,2020-09-03 17:10:05,70.86,29.09,62.6,51,54,24.16
265,Gigmoto,PH,2020-09-03 17:10:06,13.78,124.39,81.48,79,93,3.83
266,Balikpapan,ID,2020-09-03 17:10:06,-1.27,116.83,75.54,94,100,2.51
267,Howard Springs,AU,2020-09-03 17:10:06,-12.5,131.05,78.8,83,75,3.36
268,Hyeres,FR,2020-09-03 17:10:06,43.12,6.12,78.01,64,4,5.82
269,Trani,IT,2020-09-03 17:10:07,41.27,16.42,78.01,61,20,8.05
270,Nizhniy Kuranakh,RU,2020-09-03 17:10:07,58.84,125.49,52.34,65,67,3.11
271,Sovetskiy,RU,2020-09-03 17:10:07,61.36,63.58,44.67,83,52,8.97
272,Swidnik,PL,2020-09-03 17:10:07,51.22,22.7,66.2,59,0,4.7
273,Okha,RU,2020-09-03 17:10:08,53.57,142.95,54.59,89,100,9.01
274,Cockburn Town,TC,2020-09-03 17:10:08,21.46,-71.14,87.8,66,40,16.11
275,College,US,2020-09-03 17:10:08,64.86,-147.8,46.4,87,40,1.92
276,Tiksi,RU,2020-09-03 17:10:08,71.69,128.87,41.23,83,37,7.0
277,Pringsewu,ID,2020-09-03 17:10:09,-5.36,104.97,73.72,92,74,0.72
278,Kasama,ZM,2020-09-03 17:10:09,-10.21,31.18,67.69,43,19,7.4
279,Wajima,JP,2020-09-03 17:10:09,37.4,136.9,81.99,78,99,10.54
280,Angul,IN,2020-09-03 17:10:09,20.85,85.1,79.0,88,58,3.94
281,Solnechnyy,RU,2020-09-03 17:10:10,50.72,136.63,61.77,95,100,1.48
